Household,Timestamp,Power Usage (kW)
Household 4,2024-10-14 19:57:02.058512,440.9
Household 4,2024-10-14 20:57:02.058512,394.43
Household 1,2024-10-14 21:57:02.058512,105.71
Household 1,2024-10-14 22:57:02.058512,133.63
Household 1,2024-10-14 23:57:02.058512,148.8
Household 1,2024-10-15 00:57:02.058512,115.88
Household 1,2024-10-15 01:57:02.058512,69.84
Household 1,2024-10-15 02:57:02.058512,59.03
Household 1,2024-10-15 03:57:02.058512,100.32
Household 1,2024-10-15 04:57:02.058512,96.54
Household 1,2024-10-15 05:57:02.058512,141.72
Household 1,2024-10-15 06:57:02.058512,56.48
Household 1,2024-10-15 07:57:02.058512,131.97
Household 1,2024-10-15 08:57:02.058512,110.87
Household 1,2024-10-15 09:57:02.058512,105.82
Household 1,2024-10-15 10:57:02.058512,88.02
Household 1,2024-10-15 11:57:02.058512,106.79
Household 1,2024-10-15 12:57:02.058512,141.95
Household 1,2024-10-15 13:57:02.058512,73.51
Household 1,2024-10-15 14:57:02.058512,107.04
Household 1,2024-10-15 15:57:02.058512,61.93
Household 1,2024-10-15 16:57:02.058512,86.57
Household 1,2024-10-15 17:57:02.058512,129.81
Household 1,2024-10-15 18:57:02.058512,65.84
Household 1,2024-10-15 19:57:02.058512,111.71
Household 1,2024-10-15 20:57:02.058512,106.73
Household 2,2024-10-14 21:57:02.058512,207.89
Household 2,2024-10-14 22:57:02.058512,176.14
Household 2,2024-10-14 23:57:02.058512,183.2
Household 2,2024-10-15 00:57:02.058512,242.51
Household 2,2024-10-15 01:57:02.058512,235.04
Household 2,2024-10-15 02:57:02.058512,171.76
Household 2,2024-10-15 03:57:02.058512,167.46
Household 2,2024-10-15 04:57:02.058512,164.05
Household 2,2024-10-15 05:57:02.058512,246.72
Household 2,2024-10-15 06:57:02.058512,224.97
Household 2,2024-10-15 07:57:02.058512,219.61
Household 2,2024-10-15 08:57:02.058512,244.28
Household 2,2024-10-15 09:57:02.058512,187.58
Household 2,2024-10-15 10:57:02.058512,212.09
Household 2,2024-10-15 11:57:02.058512,167.33
Household 2,2024-10-15 12:57:02.058512,164.74
Household 2,2024-10-15 13:57:02.058512,209.45
Household 2,2024-10-15 14:57:02.058512,172.21
Household 2,2024-10-15 15:57:02.058512,174.32
Household 2,2024-10-15 16:57:02.058512,173.36
Household 2,2024-10-15 17:57:02.058512,151.59
Household 2,2024-10-15 18:57:02.058512,196.75
Household 2,2024-10-15 19:57:02.058512,221.32
Household 2,2024-10-15 20:57:02.058512,203.22
Household 3,2024-10-14 21:57:02.058512,306.53
Household 3,2024-10-14 22:57:02.058512,262.48
Household 3,2024-10-14 23:57:02.058512,280.91
Household 3,2024-10-15 00:57:02.058512,341.83
Household 3,2024-10-15 01:57:02.058512,337.94
Household 3,2024-10-15 02:57:02.058512,302.51
Household 3,2024-10-15 03:57:02.058512,258.16
Household 3,2024-10-15 04:57:02.058512,263.42
Household 3,2024-10-15 05:57:02.058512,277.11
Household 3,2024-10-15 06:57:02.058512,345.17
Household 3,2024-10-15 07:57:02.058512,289.22
Household 3,2024-10-15 08:57:02.058512,289.35
Household 3,2024-10-15 09:57:02.058512,292.01
Household 3,2024-10-15 10:57:02.058512,333.18
Household 3,2024-10-15 11:57:02.058512,318.72
Household 3,2024-10-15 12:57:02.058512,268.77
Household 3,2024-10-15 13:57:02.058512,315.16
Household 3,2024-10-15 14:57:02.058512,346.32
Household 3,2024-10-15 15:57:02.058512,287.76
Household 3,2024-10-15 16:57:02.058512,320.16
Household 3,2024-10-15 17:57:02.058512,343.72
Household 3,2024-10-15 18:57:02.058512,286.12
Household 3,2024-10-15 19:57:02.058512,303.23
Household 3,2024-10-15 20:57:02.058512,260.26
Household 4,2024-10-14 21:57:02.058512,442.25
Household 4,2024-10-14 22:57:02.058512,403.22
Household 4,2024-10-14 23:57:02.058512,429.3
Household 4,2024-10-15 00:57:02.058512,392.4
Household 4,2024-10-15 01:57:02.058512,378.04
Household 4,2024-10-15 02:57:02.058512,420.47
Household 4,2024-10-15 03:57:02.058512,439.84
Household 4,2024-10-15 04:57:02.058512,355.27
Household 4,2024-10-15 05:57:02.058512,422.24
Household 4,2024-10-15 06:57:02.058512,399.29
Household 4,2024-10-15 07:57:02.058512,427.9
Household 4,2024-10-15 08:57:02.058512,421.2
Household 4,2024-10-15 09:57:02.058512,408.09
Household 4,2024-10-15 10:57:02.058512,390.49
Household 4,2024-10-15 11:57:02.058512,418.42
Household 4,2024-10-15 12:57:02.058512,439.11
Household 4,2024-10-15 13:57:02.058512,373.93
Household 4,2024-10-15 14:57:02.058512,406.2
Household 4,2024-10-15 15:57:02.058512,444.4
Household 4,2024-10-15 16:57:02.058512,361.39
Household 4,2024-10-15 17:57:02.058512,374.9
Household 4,2024-10-15 18:57:02.058512,394.57
Household 4,2024-10-15 19:57:02.058512,355.08
Household 4,2024-10-15 20:57:02.058512,412.66
Household 1,2024-10-15 21:57:02.058512,80.95
Household 1,2024-10-15 22:57:02.058512,56.95
Household 1,2024-10-15 23:57:02.058512,94.41
Household 1,2024-10-16 00:57:02.058512,88.2
Household 1,2024-10-16 01:57:02.058512,115.88
Household 1,2024-10-16 02:57:02.058512,100.67
Household 1,2024-10-16 03:57:02.058512,131.73
Household 1,2024-10-16 04:57:02.058512,105.85
Household 1,2024-10-16 05:57:02.058512,57.1
Household 1,2024-10-16 06:57:02.058512,79.49
Household 1,2024-10-16 07:57:02.058512,71.32
Household 1,2024-10-16 08:57:02.058512,82.26
Household 1,2024-10-16 09:57:02.058512,148.07
Household 1,2024-10-16 10:57:02.058512,65.59
Household 1,2024-10-16 11:57:02.058512,57.94
Household 1,2024-10-16 12:57:02.058512,74.19
Household 1,2024-10-16 13:57:02.058512,59.32
Household 1,2024-10-16 14:57:02.058512,69.19
Household 1,2024-10-16 15:57:02.058512,103.0
Household 1,2024-10-16 16:57:02.058512,122.15
Household 1,2024-10-16 17:57:02.058512,58.15
Household 1,2024-10-16 18:57:02.058512,116.22
Household 1,2024-10-16 19:57:02.058512,137.94
Household 1,2024-10-16 20:57:02.058512,87.09
Household 2,2024-10-15 21:57:02.058512,171.63
Household 2,2024-10-15 22:57:02.058512,192.29
Household 2,2024-10-15 23:57:02.058512,222.57
Household 2,2024-10-16 00:57:02.058512,231.84
Household 2,2024-10-16 01:57:02.058512,224.27
Household 2,2024-10-16 02:57:02.058512,205.3
Household 2,2024-10-16 03:57:02.058512,166.69
Household 2,2024-10-16 04:57:02.058512,223.48
Household 2,2024-10-16 05:57:02.058512,206.74
Household 2,2024-10-16 06:57:02.058512,244.51
Household 2,2024-10-16 07:57:02.058512,171.67
Household 2,2024-10-16 08:57:02.058512,166.1
Household 2,2024-10-16 09:57:02.058512,173.77
Household 2,2024-10-16 10:57:02.058512,168.03
Household 2,2024-10-16 11:57:02.058512,198.31
Household 2,2024-10-16 12:57:02.058512,186.95
Household 2,2024-10-16 13:57:02.058512,219.18
Household 2,2024-10-16 14:57:02.058512,150.96
Household 2,2024-10-16 15:57:02.058512,162.65
Household 2,2024-10-16 16:57:02.058512,184.91
Household 2,2024-10-16 17:57:02.058512,236.61
Household 2,2024-10-16 18:57:02.058512,206.35
Household 2,2024-10-16 19:57:02.058512,207.54
Household 2,2024-10-16 20:57:02.058512,167.69
Household 3,2024-10-15 21:57:02.058512,296.28
Household 3,2024-10-15 22:57:02.058512,307.37
Household 3,2024-10-15 23:57:02.058512,263.64
Household 3,2024-10-16 00:57:02.058512,298.75
Household 3,2024-10-16 01:57:02.058512,271.98
Household 3,2024-10-16 02:57:02.058512,330.99
Household 3,2024-10-16 03:57:02.058512,303.86
Household 3,2024-10-16 04:57:02.058512,322.98
Household 3,2024-10-16 05:57:02.058512,338.61
Household 3,2024-10-16 06:57:02.058512,280.72
Household 3,2024-10-16 07:57:02.058512,335.74
Household 3,2024-10-16 08:57:02.058512,267.15
Household 3,2024-10-16 09:57:02.058512,282.92
Household 3,2024-10-16 10:57:02.058512,292.99
Household 3,2024-10-16 11:57:02.058512,271.43
Household 3,2024-10-16 12:57:02.058512,254.75
Household 3,2024-10-16 13:57:02.058512,312.61
Household 3,2024-10-16 14:57:02.058512,259.74
Household 3,2024-10-16 15:57:02.058512,299.46
Household 3,2024-10-16 16:57:02.058512,334.16
Household 3,2024-10-16 17:57:02.058512,330.91
Household 3,2024-10-16 18:57:02.058512,278.21
Household 3,2024-10-16 19:57:02.058512,250.26
Household 3,2024-10-16 20:57:02.058512,286.41
Household 4,2024-10-15 21:57:02.058512,419.46
Household 4,2024-10-15 22:57:02.058512,427.72
Household 4,2024-10-15 23:57:02.058512,393.12
Household 4,2024-10-16 00:57:02.058512,402.92
Household 4,2024-10-16 01:57:02.058512,439.87
Household 4,2024-10-16 02:57:02.058512,438.01
Household 4,2024-10-16 03:57:02.058512,407.15
Household 4,2024-10-16 04:57:02.058512,374.92
Household 4,2024-10-16 05:57:02.058512,428.86
Household 4,2024-10-16 06:57:02.058512,372.28
Household 4,2024-10-16 07:57:02.058512,406.8
Household 4,2024-10-16 08:57:02.058512,383.17
Household 4,2024-10-16 09:57:02.058512,382.55
Household 4,2024-10-16 10:57:02.058512,407.07
Household 4,2024-10-16 11:57:02.058512,404.65
Household 4,2024-10-16 12:57:02.058512,357.86
Household 4,2024-10-16 13:57:02.058512,359.09
Household 4,2024-10-16 14:57:02.058512,395.52
Household 4,2024-10-16 15:57:02.058512,381.07
Household 4,2024-10-16 16:57:02.058512,385.42
Household 4,2024-10-16 17:57:02.058512,424.99
Household 4,2024-10-16 18:57:02.058512,409.88
Household 4,2024-10-16 19:57:02.058512,382.68
Household 4,2024-10-16 20:57:02.058512,391.49
Household 1,2024-10-16 21:57:02.058512,87.79
Household 1,2024-10-16 22:57:02.058512,68.71
Household 1,2024-10-16 23:57:02.058512,134.68
Household 1,2024-10-17 00:57:02.058512,107.63
Household 1,2024-10-17 01:57:02.058512,116.75
Household 1,2024-10-17 02:57:02.058512,122.78
Household 1,2024-10-17 03:57:02.058512,57.2
Household 1,2024-10-17 04:57:02.058512,52.51
Household 1,2024-10-17 05:57:02.058512,99.22
Household 1,2024-10-17 06:57:02.058512,76.01
Household 1,2024-10-17 07:57:02.058512,142.76
Household 1,2024-10-17 08:57:02.058512,70.18
Household 1,2024-10-17 09:57:02.058512,75.11
Household 1,2024-10-17 10:57:02.058512,111.86
Household 1,2024-10-17 11:57:02.058512,103.53
Household 1,2024-10-17 12:57:02.058512,102.97
Household 1,2024-10-17 13:57:02.058512,146.06
Household 1,2024-10-17 14:57:02.058512,120.22
Household 1,2024-10-17 15:57:02.058512,143.64
Household 1,2024-10-17 16:57:02.058512,85.05
Household 1,2024-10-17 17:57:02.058512,55.63
Household 1,2024-10-17 18:57:02.058512,90.52
Household 1,2024-10-17 19:57:02.058512,83.53
Household 1,2024-10-17 20:57:02.058512,68.04
Household 2,2024-10-16 21:57:02.058512,240.48
Household 2,2024-10-16 22:57:02.058512,190.45
Household 2,2024-10-16 23:57:02.058512,216.21
Household 2,2024-10-17 00:57:02.058512,175.62
Household 2,2024-10-17 01:57:02.058512,222.89
Household 2,2024-10-17 02:57:02.058512,165.13
Household 2,2024-10-17 03:57:02.058512,198.27
Household 2,2024-10-17 04:57:02.058512,160.84
Household 2,2024-10-17 05:57:02.058512,246.03
Household 2,2024-10-17 06:57:02.058512,162.64
Household 2,2024-10-17 07:57:02.058512,204.83
Household 2,2024-10-17 08:57:02.058512,202.34
Household 2,2024-10-17 09:57:02.058512,210.75
Household 2,2024-10-17 10:57:02.058512,205.74
Household 2,2024-10-17 11:57:02.058512,219.65
Household 2,2024-10-17 12:57:02.058512,175.41
Household 2,2024-10-17 13:57:02.058512,160.21
Household 2,2024-10-17 14:57:02.058512,181.32
Household 2,2024-10-17 15:57:02.058512,179.49
Household 2,2024-10-17 16:57:02.058512,196.22
Household 2,2024-10-17 17:57:02.058512,212.87
Household 2,2024-10-17 18:57:02.058512,191.36
Household 2,2024-10-17 19:57:02.058512,185.54
Household 2,2024-10-17 20:57:02.058512,177.52
Household 3,2024-10-16 21:57:02.058512,306.21
Household 3,2024-10-16 22:57:02.058512,303.97
Household 3,2024-10-16 23:57:02.058512,317.21
Household 3,2024-10-17 00:57:02.058512,323.78
Household 3,2024-10-17 01:57:02.058512,345.09
Household 3,2024-10-17 02:57:02.058512,270.73
Household 3,2024-10-17 03:57:02.058512,346.12
Household 3,2024-10-17 04:57:02.058512,348.67
Household 3,2024-10-17 05:57:02.058512,338.98
Household 3,2024-10-17 06:57:02.058512,256.52
Household 3,2024-10-17 07:57:02.058512,313.63
Household 3,2024-10-17 08:57:02.058512,308.75
Household 3,2024-10-17 09:57:02.058512,284.46
Household 3,2024-10-17 10:57:02.058512,290.59
Household 3,2024-10-17 11:57:02.058512,294.84
Household 3,2024-10-17 12:57:02.058512,346.49
Household 3,2024-10-17 13:57:02.058512,302.04
Household 3,2024-10-17 14:57:02.058512,263.81
Household 3,2024-10-17 15:57:02.058512,304.06
Household 3,2024-10-17 16:57:02.058512,252.35
Household 3,2024-10-17 17:57:02.058512,257.79
Household 3,2024-10-17 18:57:02.058512,331.14
Household 3,2024-10-17 19:57:02.058512,283.9
Household 3,2024-10-17 20:57:02.058512,321.01
Household 4,2024-10-16 21:57:02.058512,400.71
Household 4,2024-10-16 22:57:02.058512,435.67
Household 4,2024-10-16 23:57:02.058512,430.23
Household 4,2024-10-17 00:57:02.058512,410.14
Household 4,2024-10-17 01:57:02.058512,356.26
Household 4,2024-10-17 02:57:02.058512,444.21
Household 4,2024-10-17 03:57:02.058512,421.27
Household 4,2024-10-17 04:57:02.058512,379.81
Household 4,2024-10-17 05:57:02.058512,433.84
Household 4,2024-10-17 06:57:02.058512,378.92
Household 4,2024-10-17 07:57:02.058512,392.05
Household 4,2024-10-17 08:57:02.058512,422.65
Household 4,2024-10-17 09:57:02.058512,398.5
Household 4,2024-10-17 10:57:02.058512,351.83
Household 4,2024-10-17 11:57:02.058512,399.06
Household 4,2024-10-17 12:57:02.058512,365.7
Household 4,2024-10-17 13:57:02.058512,381.44
Household 4,2024-10-17 14:57:02.058512,376.64
Household 4,2024-10-17 15:57:02.058512,366.85
Household 4,2024-10-17 16:57:02.058512,400.78
Household 4,2024-10-17 17:57:02.058512,416.01
Household 4,2024-10-17 18:57:02.058512,426.56
Household 4,2024-10-17 19:57:02.058512,376.82
Household 4,2024-10-17 20:57:02.058512,354.64
Household 1,2024-10-17 21:57:02.058512,90.57
Household 1,2024-10-17 22:57:02.058512,104.45
Household 1,2024-10-17 23:57:02.058512,93.68
Household 1,2024-10-18 00:57:02.058512,130.8
Household 1,2024-10-18 01:57:02.058512,125.26
Household 1,2024-10-18 02:57:02.058512,120.62
Household 1,2024-10-18 03:57:02.058512,83.44
Household 1,2024-10-18 04:57:02.058512,72.88
Household 1,2024-10-18 05:57:02.058512,127.84
Household 1,2024-10-18 06:57:02.058512,102.09
Household 1,2024-10-18 07:57:02.058512,56.84
Household 1,2024-10-18 08:57:02.058512,123.23
Household 1,2024-10-18 09:57:02.058512,113.36
Household 1,2024-10-18 10:57:02.058512,80.27
Household 1,2024-10-18 11:57:02.058512,91.55
Household 1,2024-10-18 12:57:02.058512,90.62
Household 1,2024-10-18 13:57:02.058512,58.53
Household 1,2024-10-18 14:57:02.058512,124.58
Household 1,2024-10-18 15:57:02.058512,116.76
Household 1,2024-10-18 16:57:02.058512,123.61
Household 1,2024-10-18 17:57:02.058512,99.93
Household 1,2024-10-18 18:57:02.058512,109.46
Household 1,2024-10-18 19:57:02.058512,98.67
Household 1,2024-10-18 20:57:02.058512,82.86
Household 2,2024-10-17 21:57:02.058512,230.71
Household 2,2024-10-17 22:57:02.058512,168.15
Household 2,2024-10-17 23:57:02.058512,194.1
Household 2,2024-10-18 00:57:02.058512,174.77
Household 2,2024-10-18 01:57:02.058512,169.03
Household 2,2024-10-18 02:57:02.058512,216.32
Household 2,2024-10-18 03:57:02.058512,214.08
Household 2,2024-10-18 04:57:02.058512,224.17
Household 2,2024-10-18 05:57:02.058512,223.84
Household 2,2024-10-18 06:57:02.058512,184.14
Household 2,2024-10-18 07:57:02.058512,163.16
Household 2,2024-10-18 08:57:02.058512,182.12
Household 2,2024-10-18 09:57:02.058512,208.12
Household 2,2024-10-18 10:57:02.058512,217.24
Household 2,2024-10-18 11:57:02.058512,218.8
Household 2,2024-10-18 12:57:02.058512,240.48
Household 2,2024-10-18 13:57:02.058512,206.36
Household 2,2024-10-18 14:57:02.058512,158.79
Household 2,2024-10-18 15:57:02.058512,226.4
Household 2,2024-10-18 16:57:02.058512,228.51
Household 2,2024-10-18 17:57:02.058512,198.8
Household 2,2024-10-18 18:57:02.058512,169.93
Household 2,2024-10-18 19:57:02.058512,198.61
Household 2,2024-10-18 20:57:02.058512,172.39
Household 3,2024-10-17 21:57:02.058512,336.32
Household 3,2024-10-17 22:57:02.058512,268.72
Household 3,2024-10-17 23:57:02.058512,320.32
Household 3,2024-10-18 00:57:02.058512,273.34
Household 3,2024-10-18 01:57:02.058512,336.43
Household 3,2024-10-18 02:57:02.058512,338.33
Household 3,2024-10-18 03:57:02.058512,254.83
Household 3,2024-10-18 04:57:02.058512,345.78
Household 3,2024-10-18 05:57:02.058512,304.66
Household 3,2024-10-18 06:57:02.058512,300.03
Household 3,2024-10-18 07:57:02.058512,295.44
Household 3,2024-10-18 08:57:02.058512,256.76
Household 3,2024-10-18 09:57:02.058512,269.64
Household 3,2024-10-18 10:57:02.058512,342.51
Household 3,2024-10-18 11:57:02.058512,292.63
Household 3,2024-10-18 12:57:02.058512,332.36
Household 3,2024-10-18 13:57:02.058512,325.44
Household 3,2024-10-18 14:57:02.058512,283.26
Household 3,2024-10-18 15:57:02.058512,310.61
Household 3,2024-10-18 16:57:02.058512,341.9
Household 3,2024-10-18 17:57:02.058512,291.15
Household 3,2024-10-18 18:57:02.058512,325.54
Household 3,2024-10-18 19:57:02.058512,299.05
Household 3,2024-10-18 20:57:02.058512,301.58
Household 4,2024-10-17 21:57:02.058512,425.31
Household 4,2024-10-17 22:57:02.058512,445.02
Household 4,2024-10-17 23:57:02.058512,395.45
Household 4,2024-10-18 00:57:02.058512,401.24
Household 4,2024-10-18 01:57:02.058512,391.3
Household 4,2024-10-18 02:57:02.058512,364.27
Household 4,2024-10-18 03:57:02.058512,361.65
Household 4,2024-10-18 04:57:02.058512,402.23
Household 4,2024-10-18 05:57:02.058512,377.61
Household 4,2024-10-18 06:57:02.058512,430.16
Household 4,2024-10-18 07:57:02.058512,417.5
Household 4,2024-10-18 08:57:02.058512,367.68
Household 4,2024-10-18 09:57:02.058512,380.24
Household 4,2024-10-18 10:57:02.058512,433.06
Household 4,2024-10-18 11:57:02.058512,431.68
Household 4,2024-10-18 12:57:02.058512,362.66
Household 4,2024-10-18 13:57:02.058512,410.59
Household 4,2024-10-18 14:57:02.058512,402.93
Household 4,2024-10-18 15:57:02.058512,431.58
Household 4,2024-10-18 16:57:02.058512,397.86
Household 4,2024-10-18 17:57:02.058512,361.55
Household 4,2024-10-18 18:57:02.058512,366.48
Household 4,2024-10-18 19:57:02.058512,385.27
Household 4,2024-10-18 20:57:02.058512,435.43
Household 1,2024-10-18 21:57:02.058512,144.11
Household 1,2024-10-18 22:57:02.058512,85.19
Household 1,2024-10-18 23:57:02.058512,142.98
Household 1,2024-10-19 00:57:02.058512,100.6
Household 1,2024-10-19 01:57:02.058512,111.73
Household 1,2024-10-19 02:57:02.058512,87.08
Household 1,2024-10-19 03:57:02.058512,148.88
Household 1,2024-10-19 04:57:02.058512,147.01
Household 1,2024-10-19 05:57:02.058512,106.55
Household 1,2024-10-19 06:57:02.058512,133.3
Household 1,2024-10-19 07:57:02.058512,142.26
Household 1,2024-10-19 08:57:02.058512,88.64
Household 1,2024-10-19 09:57:02.058512,147.96
Household 1,2024-10-19 10:57:02.058512,133.63
Household 1,2024-10-19 11:57:02.058512,108.46
Household 1,2024-10-19 12:57:02.058512,78.1
Household 1,2024-10-19 13:57:02.058512,57.44
Household 1,2024-10-19 14:57:02.058512,53.09
Household 1,2024-10-19 15:57:02.058512,66.42
Household 1,2024-10-19 16:57:02.058512,144.1
Household 1,2024-10-19 17:57:02.058512,100.97
Household 1,2024-10-19 18:57:02.058512,118.02
Household 1,2024-10-19 19:57:02.058512,75.0
Household 1,2024-10-19 20:57:02.058512,87.13
Household 2,2024-10-18 21:57:02.058512,174.07
Household 2,2024-10-18 22:57:02.058512,207.81
Household 2,2024-10-18 23:57:02.058512,172.28
Household 2,2024-10-19 00:57:02.058512,229.28
Household 2,2024-10-19 01:57:02.058512,161.91
Household 2,2024-10-19 02:57:02.058512,163.35
Household 2,2024-10-19 03:57:02.058512,161.79
Household 2,2024-10-19 04:57:02.058512,223.89
Household 2,2024-10-19 05:57:02.058512,211.42
Household 2,2024-10-19 06:57:02.058512,225.99
Household 2,2024-10-19 07:57:02.058512,212.2
Household 2,2024-10-19 08:57:02.058512,232.53
Household 2,2024-10-19 09:57:02.058512,221.74
Household 2,2024-10-19 10:57:02.058512,212.77
Household 2,2024-10-19 11:57:02.058512,168.74
